"id","client_id","account_number","account_type","opening_date","balance","currency","is_active"
"497","203","6","2022-01-05 21:21:52","4894.20","EUR","2570.54",,"completed",
"498","286","2","2025-10-31 13:44:01","3931.66","CNY","-1549.02",,"pending",
"499","215","3","2020-05-28 12:12:40","1365.81","PLN","7857.36","TR562905500999172480450188","cancelled","Social security contributions"
"500","206","3","2025-05-30 12:43:40","21420.61","GBP","-20764.48","GB97LASU5768254950274","cancelled","Order from Amazon"
"501","209","6","2025-04-28 15:44:08","2583.31","EUR","-2097.45",,"cancelled",
"502","75","9","2023-10-13 21:30:09","1878.28","EUR","-1100.19",,"completed",
"503","21","7","2020-03-23 06:17:02","2091.35","GBP","-2010.93",,"pending",
"504","109","4","2023-12-01 20:16:49","2264.91","JPY","-1917.83","NL42OPSB8181012621","completed","Social security contributions"
"505","127","8","2023-06-16 08:12:25","2443.00","EUR","-2410.85",,"completed",
"506","229","6","2023-09-23 10:55:50","208.61","JPY","-17.10",,"cancelled",
"507","269","10","2025-08-05 21:12:32","1244.32","EUR","847.43",,"completed",
"508","28","3","2023-11-20 02:39:55","2925.45","JPY","-2805.33","IT67P6607517572006513091318","pending","School tuition"
"509","151","1","2023-06-26 06:39:15","259.60","EUR","65636.32",,"pending",
"510","32","5","2024-01-01 04:29:09","296.52","EUR","-253.54",,"pending",
"511","153","4","2018-05-13 18:29:30","564.38","RUB","-100.80","GB42PAOD0417228854034","pending","Invoice for IT services"
"512","192","2","2025-09-30 02:46:25","347.94","RUB","7479.77",,"completed",
"513","217","1","2017-12-21 01:31:05","2002.51","GBP","2615.19",,"pending",
"514","41","8","2021-05-21 19:55:38","1885.15","SEK","-1288.12",,"completed",
"515","45","9","2023-04-13 21:08:55","2573.69","CNY","-2540.74",,"completed",
"516","200","10","2025-08-09 09:58:47","671.86","USD","-584.50",,"pending",
"517","288","4","2024-12-29 06:16:41","2875.91","JPY","-2405.07","TR703458000310494247128741","cancelled","Court fee"
"518","284","3","2021-06-23 13:36:11","3017.29","USD","-2680.30","RU52QTNX1855253711342","pending","Mortgage payment - Haziran installment"
"519","227","7","2025-05-03 19:14:22","263.50","EUR","8662.37",,"pending",
"520","72","2","2023-02-16 11:02:16","34652.45","USD","-24761.82",,"completed",
"521","196","10","2016-11-05 14:19:20","1000.36","EUR","5812.90",,"completed",
"522","70","2","2023-05-21 15:34:51","122.85","BRL","548.77",,"cancelled",
"523","104","1","2021-11-18 01:03:29","478.83","EUR","671.72",,"completed",
"524","88","3","2022-07-18 21:07:23","1153.64","RUB","-357.11","GB35SJNZ64661614380330","pending","Contract work payment"
"525","258","5","2022-04-05 03:59:34","107.97","PLN","177.71",,"cancelled",
"526","281","7","2025-06-27 20:37:37","215.79","EUR","55017.14",,"completed",
"527","113","10","2025-08-17 21:56:11","176.36","EUR","672.12",,"pending",
"528","261","8","2025-07-28 23:39:58","2533.88","SEK","4081.42",,"pending",
"529","294","1","2024-02-16 07:57:53","4094.05","USD","5101.39",,"cancelled",
"530","107","7","2025-12-29 22:23:23","481.32","TRY","80470.85",,"cancelled",
"531","121","3","2025-12-05 01:32:35","1277.52","SEK","-701.41","IT90O5242058985372601786486","completed","Salary - January 1992"
"532","227","5","2022-04-20 00:04:56","2568.71","EUR","6357.16",,"cancelled",
"533","79","4","2024-07-26 01:18:56","4959.52","USD","1406.44","FR1838172546227060741102662","pending","13th salary"
"534","281","2","2025-04-15 02:53:07","2233.48","EUR","52999.45",,"pending",
"535","56","6","2024-07-24 12:36:56","1289.16","EUR","-1081.71",,"pending",
"536","229","6","2019-01-05 16:49:57","15108.12","JPY","-14916.61",,"cancelled",
"537","145","8","2024-10-24 08:29:29","7251.73","EUR","51188.68",,"cancelled",
"538","31","5","2020-02-05 10:38:31","2839.84","JPY","-116.98",,"pending",
"539","219","1","2020-09-02 22:31:53","498.17","JPY","1230.91",,"completed",
"540","165","3","2025-03-21 05:02:03","47986.36","CNY","-47465.29","TR865149317897977473332213","cancelled","Renovation fund"
"541","105","3","2023-03-20 15:06:20","10463.79","EUR","-10458.38","FR8061744598938525190211141","completed","VAT Invoice FV/1974/07/443"
"542","77","1","2025-08-21 06:43:01","3194.37","EUR","7302.67",,"completed",
"543","185","2","2019-07-24 01:32:47","3498.93","CNY","-3216.53",,"pending",
"544","286","6","2025-05-01 00:32:56","607.78","CNY","1774.86",,"completed",
"545","165","1","2021-04-12 18:12:07","714.30","CNY","1235.37",,"completed",
"546","131","3","2024-02-04 01:59:26","1708.47","USD","522489.40","NL44ZRRZ8928990087","cancelled","Health insurance"
"547","21","7","2019-02-05 15:19:50","21.06","GBP","59.36",,"cancelled",
"548","14","1","2024-10-13 12:47:07","3488.88","EUR","11420.76",,"cancelled",
"549","300","4","2024-10-20 19:13:14","1286.68","EUR","-1080.33","IT26I3224848338194665037605","cancelled","Flight ticket"
"550","107","8","2025-11-07 19:23:05","438.99","TRY","80513.18",,"cancelled",
"551","244","7","2022-03-14 05:02:24","777.32","RUB","85.64",,"pending",
"552","292","6","2025-11-29 07:33:59","291.08","EUR","3181.91",,"cancelled",
"553","221","8","2023-07-29 11:56:04","95.48","GBP","871.62",,"pending",
"554","90","4","2025-07-01 08:39:53","679.80","SEK","60.27","GB33DRJQ89149267767162","completed","Purchase of appliances"
"555","93","3","2023-12-13 03:40:13","36.64","EUR","962.49","PL29513491072349490727655208","completed","Online shopping"
"556","292","10","2025-03-26 08:05:03","16248.66","EUR","-12775.67",,"cancelled",
"557","271","8","2025-06-15 15:34:37","3929.83","EUR","-3486.98",,"pending",
"558","133","10","2025-11-17 10:00:04","4321.17","EUR","93977.43",,"pending",
"559","135","1","2024-08-21 08:40:07","1606.16","GBP","2895.49",,"pending",
"560","150","5","2025-02-11 05:22:35","33757.95","BRL","48317.11",,"pending",
"561","283","7","2024-11-03 15:22:54","2346.21","GBP","6644.90",,"cancelled",
"562","30","9","2020-05-04 22:22:43","471.85","USD","-134.14",,"cancelled",
"563","225","4","2023-11-21 22:09:10","9847.91","PLN","-9815.39","GB87JPSC42156502832497","pending","Gym/fitness membership"
"564","142","4","2025-08-08 02:50:21","2490.62","USD","845725.63","DE60198316673307809897","cancelled","Salary - Февраль 1973"
"565","75","3","2025-08-16 11:32:34","1443.73","EUR","-665.64","DE58689229081490386880","cancelled","Purchase of appliances"
"566","247","7","2023-11-11 20:25:11","257.12","JPY","262.86",,"completed",
"567","86","4","2023-05-17 10:08:44","1052.64","EUR","8844.41","FR7672507634923671833848459","completed","Concert ticket"
"568","245","2","2020-02-08 22:42:08","3720.64","USD","-3505.04",,"completed",
"569","83","6","2025-12-24 21:20:22","2905.41","GBP","6384.87",,"completed",
"570","128","8","2024-08-19 00:49:30","1178.83","EUR","73800.27",,"pending",
"571","200","9","2025-06-24 14:11:48","1806.31","USD","-1718.95",,"pending",
"572","3","8","2025-06-17 17:40:54","2396.58","RUB","1296.33",,"completed",
"573","273","3","2025-05-09 15:19:02","1513.97","EUR","-1462.47","RU59MUEZ8109831904262","cancelled","Electricity bill - fevereiro 2009"
"574","263","10","2025-01-19 04:00:21","95.49","EUR","221.58",,"cancelled",
"575","155","10","2025-06-03 10:29:51","1737.92","GBP","-1674.98",,"completed",
"576","121","8","2025-10-17 21:04:28","2832.78","SEK","-2256.67",,"cancelled",
"577","288","7","2022-01-22 10:06:38","4117.72","JPY","-3646.88",,"pending",
"578","178","4","2021-04-13 21:56:24","40.45","EUR","395.08","TR341188523627606369473112","cancelled","Health insurance premium"
"579","53","6","2024-01-07 16:13:25","589.68","USD","349.51",,"pending",
"580","65","3","2024-10-07 23:18:30","47383.66","GBP","-45972.58","NL74BUMZ7893413015","pending","Car rental"
"581","8","3","2019-07-18 07:19:28","514.36","USD","-286.87","GB68ADYN02692911052458","cancelled","Project work payment"
"582","38","5","2022-12-05 09:22:19","130.85","EUR","406.51",,"completed",
"583","254","3","2022-05-18 23:49:01","265.71","EUR","4794.79","NL79CWDI1141581891","pending","Medical service fee"
"584","106","8","2024-08-10 15:34:58","14924.99","JPY","-14754.03",,"cancelled",
"585","6","5","2024-09-19 10:14:47","3445.18","GBP","-2986.10",,"pending",
"586","135","1","2024-11-05 21:23:02","4801.40","GBP","6090.73",,"pending",
"587","211","5","2024-12-07 06:07:42","8947.68","EUR","-8380.62",,"pending",
"588","134","9","2024-03-25 00:31:55","14275.71","GBP","-12496.67",,"pending",
"589","3","9","2025-08-27 13:09:24","392.44","RUB","3300.47",,"pending",
"590","218","10","2013-10-01 19:52:10","115.65","GBP","465397.89",,"pending",
"591","73","6","2024-03-28 14:22:47","2437.43","SEK","-1040.16",,"pending",
"592","227","2","2022-11-11 07:03:41","2507.12","EUR","6418.75",,"completed",
"593","277","6","2025-10-25 22:19:26","2014.14","GBP","6855.74",,"completed",
"594","246","10","2025-02-19 20:41:09","1724.08","JPY","-1165.85",,"cancelled",
"595","92","7","2023-09-01 00:16:43","2345.83","RUB","558228.21",,"completed",
"596","4","2","2025-06-06 21:53:08","2498.32","EUR","-1903.10",,"pending",
"597","81","7","2022-12-15 19:26:47","2700.98","PLN","-2106.26",,"cancelled",
"598","280","1","2021-03-05 23:24:02","5680.77","USD","6576.76",,"cancelled",
"599","137","6","2025-09-25 20:29:08","1957.54","EUR","-1813.08",,"pending",
"600","262","5","2019-04-11 05:11:46","33753.41","EUR","-24419.68",,"cancelled",
"601","294","7","2021-08-21 19:03:57","4373.71","USD","-3366.37",,"pending",
"602","115","4","2023-10-22 00:10:28","374.00","USD","-47.44","GB89LUTJ10334261775098","pending","Salary - January 1991"
"603","183","10","2022-04-03 15:46:05","486.06","USD","98.85",,"cancelled",
"604","297","2","2017-03-23 15:08:33","2621.51","JPY","1526.27",,"pending",
"605","171","7","2022-01-12 20:37:53","14266.78","EUR","-14104.15",,"pending",
"606","234","1","2022-06-13 00:55:44","2271.43","RUB","2300.44",,"pending",
"607","289","4","2025-09-02 07:15:28","12.61","RUB","595.55","IT53G8215708132663700598860","completed","Comprehensive auto insurance"
"608","140","5","2020-04-09 20:02:15","559.22","GBP","-350.63",,"pending",
"609","76","7","2024-10-15 08:39:58","2594.63","EUR","62174.88",,"completed",
"610","200","6","2025-05-01 09:01:12","2800.02","USD","-2712.66",,"pending",
"611","93","8","2025-08-12 02:46:39","2326.00","EUR","-1326.87",,"cancelled",
"612","235","8","2024-12-26 15:50:26","4216.37","GBP","4863.30",,"cancelled",
"613","203","9","2021-10-28 22:38:11","1154.91","EUR","6309.83",,"completed",
"614","58","2","2024-05-21 21:21:43","257.10","USD","-130.18",,"pending",
"615","205","3","2025-07-15 05:00:05","1584.12","EUR","81502.55","FR3848401431880020064227611","completed","Income tax advance payment"
"616","260","4","2025-10-14 16:00:10","58.42","RUB","84.78","GB48UAFU03661148534011","pending","Streaming service subscription"
"617","38","7","2024-10-22 06:28:06","1817.68","EUR","-1280.32",,"cancelled",
"618","166","9","2024-08-19 03:35:30","2831.68","EUR","7117.64",,"cancelled",
"619","267","4","2023-03-31 13:15:33","2303.04","EUR","-1568.17","GB11HCDE89134730373207","pending","Income tax advance payment"
"620","93","10","2025-09-28 14:10:28","25088.74","EUR","-24089.61",,"cancelled",
"621","23","8","2025-11-23 00:03:45","1070.22","EUR","916710.15",,"cancelled",
"622","227","5","2022-10-04 22:14:24","1405.59","EUR","7520.28",,"pending",
"623","64","6","2025-07-05 09:36:19","1000.40","JPY","6647.18",,"pending",
"624","171","8","2023-11-24 11:21:56","180.80","EUR","-18.17",,"pending",
"625","252","5","2025-06-15 00:57:49","2142.50","CNY","-1728.55",,"completed",
"626","52","2","2024-03-08 02:03:00","4181.19","JPY","-3421.17",,"pending",
"627","195","8","2022-07-18 03:18:20","7223.18","EUR","50116.19",,"completed",
"628","80","6","2016-04-08 07:28:43","3009.84","USD","-2368.99",,"completed",
"629","154","4","2025-03-02 11:46:03","1040.37","SEK","1844.27","NL06BBGJ9477509944","pending","Court fee"
"630","282","1","2019-07-03 10:50:42","394.69","PLN","746.70",,"cancelled",
"631","126","1","2021-02-23 07:03:47","4159.48","RUB","509021.45",,"cancelled",
"632","248","7","2023-04-30 03:00:22","4243.21","GBP","-4214.01",,"pending",
"633","112","4","2025-10-22 09:39:08","77.63","GBP","7744.46","FR5057156296801339464065236","cancelled","Dividend payment"
"634","103","6","2024-01-01 20:26:20","2607.30","BRL","-1847.19",,"completed",
"635","101","4","2025-02-10 02:56:46","469.81","SEK","-454.34","GB71JMNG62653850632032","completed","Hotel reservation"
"636","133","1","2024-05-01 20:24:29","2465.98","EUR","100764.58",,"pending",
"637","131","2","2023-12-03 13:58:18","327.14","USD","523870.73",,"completed",
"638","16","7","2024-04-03 01:24:41","2078.23","TRY","-1489.05",,"completed",
"639","74","5","2025-10-30 14:46:53","372.00","EUR","323.48",,"pending",
"640","225","1","2022-09-24 19:31:21","31878.21","PLN","31910.73",,"pending",
"641","110","7","2022-07-01 15:39:57","17607.24","RUB","241309.13",,"cancelled",
"642","270","1","2022-02-25 21:48:55","9323.37","RUB","10838.18",,"completed",
"643","205","2","2025-07-24 00:36:45","1528.36","EUR","81558.31",,"cancelled",
"644","300","4","2024-11-22 01:53:37","1407.42","EUR","-1201.07","DE71383084695681420239","cancelled","Project work payment"
"645","154","3","2025-02-08 08:31:36","248.31","SEK","2636.33","FR5223444827768832368974693","pending","Course fee"
"646","21","3","2018-10-22 17:28:07","1473.36","GBP","-1392.94","GB76OZIT97639213484170","cancelled","Salary payment May 1985"
"647","212","1","2024-01-10 07:07:21","214.36","RUB","249.00",,"pending",
"648","251","9","2016-02-20 14:51:29","2147.53","SEK","-2011.67",,"cancelled",
"649","60","4","2025-12-08 19:28:12","16139.41","GBP","-15185.42","PL84691436260378131640408300","cancelled","Membership fee"
"650","111","9","2025-11-22 01:49:05","5081.54","PLN","876721.59",,"completed",
"651","70","8","2024-12-12 14:28:09","2098.64","BRL","-1427.02",,"cancelled",
"652","122","3","2025-09-27 22:53:59","390.78","PLN","60737.14","FR0313308108199222999182995","cancelled","Concert ticket"
"653","174","3","2017-09-01 10:43:43","212.54","JPY","696869.93","PL20693753455913972425646512","completed","Consolidation loan payment - 十一月 installment"
"654","292","5","2024-06-19 06:46:52","191.45","EUR","3281.54",,"cancelled",
"655","173","9","2019-06-29 23:55:23","210.79","TRY","61.66",,"completed",
"656","149","8","2024-08-24 19:44:13","21.18","GBP","6714.97",,"completed",
"657","286","5","2025-11-13 15:58:40","621.26","CNY","1761.38",,"pending",
"658","140","5","2021-12-01 01:59:59","16848.78","GBP","-16640.19",,"cancelled",
"659","251","9","2015-02-05 05:23:22","1827.78","SEK","-1691.92",,"cancelled",
"660","184","5","2025-01-29 15:58:57","25044.26","EUR","-24206.51",,"pending",
"661","194","3","2025-11-12 03:45:55","3223.43","EUR","-2022.12","GB28AOLC89613490083273","completed","Fuel purchase"
"662","153","8","2024-07-25 05:28:25","2713.30","RUB","-2249.72",,"cancelled",
"663","200","9","2025-08-21 06:59:18","209.63","USD","-122.27",,"pending",
"664","82","1","2025-08-29 20:53:14","3456.05","USD","3924.47",,"completed",
"665","233","4","2025-11-16 23:43:35","130.64","EUR","54564.28","GB93QSJA5604422524716","pending","Dividend payment"
"666","172","10","2025-06-01 01:04:58","408.42","USD","-58.46",,"cancelled",
"667","118","9","2025-06-11 18:39:44","343.18","EUR","436.36",,"pending",
"668","91","4","2023-04-11 05:18:01","117.48","GBP","4039.01","NL16WLMS8279779709","completed","VAT Invoice FV/2016/06/730"
"669","14","10","2023-02-25 02:07:07","396.36","EUR","7535.52",,"completed",
"670","195","3","2024-09-07 08:09:11","436.48","EUR","56902.89","GB13FFAK03572708240312","completed","Car insurance payment"
"671","215","3","2025-09-27 06:23:25","4393.55","PLN","4829.62","TR777316980075538026038965","completed","Life insurance"
"672","24","2","2021-01-13 16:03:14","1878.97","RUB","3569.15",,"cancelled",
"673","81","7","2024-07-20 09:46:29","3263.48","PLN","-2668.76",,"completed",
"674","268","8","2024-03-09 09:35:06","14308.00","USD","-13493.83",,"cancelled",
"675","225","9","2020-08-30 15:53:53","2468.42","PLN","-2435.90",,"pending",
"676","214","2","2025-09-25 05:25:59","162.31","PLN","482.60",,"completed",
"677","35","8","2017-07-05 13:27:26","2767.53","EUR","3834.62",,"cancelled",
"678","121","8","2025-08-15 11:11:09","1556.29","SEK","-980.18",,"pending",
"679","257","10","2024-11-08 17:09:11","2612.79","EUR","-1712.67",,"cancelled",
"680","212","10","2025-05-29 05:56:20","49046.61","RUB","-49011.97",,"completed",
"681","8","7","2020-02-28 22:50:21","1195.36","USD","-967.87",,"pending",
"682","161","4","2023-09-23 22:44:49","1167.80","USD","-172.28","NL30HSOB3488568569","completed","Streaming service subscription"
"683","256","10","2014-08-04 13:20:04","2759.32","USD","25315.15",,"pending",
"684","14","5","2023-11-14 07:35:00","2132.86","EUR","5799.02",,"pending",
"685","149","2","2023-10-11 12:20:58","4622.76","GBP","2113.39",,"cancelled",
"686","284","5","2025-05-06 10:38:14","2418.34","USD","-2081.35",,"cancelled",
"687","266","3","2024-07-15 22:54:46","1542.39","TRY","-767.10","RU75XOED6451826203573","cancelled","Kindergarten fee"
"688","127","6","2024-10-17 00:13:37","127.73","EUR","-95.58",,"cancelled",
"689","75","1","2021-06-19 03:40:06","12786.33","EUR","13564.42",,"completed",
"690","155","6","2025-05-07 15:59:01","402.51","GBP","-339.57",,"cancelled",
"691","8","7","2021-03-17 09:10:55","2062.27","USD","-1834.78",,"cancelled",
"692","281","4","2025-07-22 21:39:10","1417.85","EUR","53815.08","IT53B5354078614623204118441","cancelled","Property insurance"
"693","92","10","2019-04-15 06:10:00","3242.64","RUB","557331.40",,"cancelled",
"694","163","3","2025-08-10 16:34:55","664.96","RUB","-277.97","GB35FWBF42212162033942","cancelled","Home insurance"
"695","192","7","2025-03-26 17:00:22","141.45","RUB","7686.26",,"completed",
"696","282","1","2024-08-11 21:58:54","1798.37","PLN","2150.38",,"completed",
"697","28","2","2024-08-03 00:01:27","4633.29","JPY","-4513.17",,"completed",
"698","240","5","2025-11-13 12:36:34","1584.20","EUR","-1422.61",,"completed",
"699","283","2","2025-06-30 08:59:04","3459.04","GBP","5532.07",,"pending",
"700","32","5","2024-05-02 14:06:49","22035.71","EUR","-21992.73",,"pending",
"701","125","3","2025-04-28 21:10:32","2945.14","USD","6088.92","GB24TBSD64016930595823","completed","Administrative fee"
"702","163","9","2022-07-01 18:07:38","1897.91","RUB","-1510.92",,"completed",
"703","218","1","2019-09-15 20:20:26","689.91","GBP","466203.45",,"pending",
"704","284","3","2022-05-09 15:48:48","4915.81","USD","-4578.82","GB51XTPE12134902174656","cancelled","Pension plan contribution"
"705","211","5","2024-11-14 21:16:31","835.16","EUR","-268.10",,"cancelled",
"706","102","2","2021-05-30 17:52:00","2955.86","EUR","753949.57",,"cancelled",
"707","89","8","2025-11-23 07:10:32","588.98","USD","-83.43",,"cancelled",
"708","146","9","2025-09-21 10:42:35","1113.08","USD","-718.78",,"pending",
"709","171","4","2023-10-06 00:21:40","1453.66","EUR","-1291.03","GB31UEAQ21782166772065","cancelled","Payment for programming services"
"710","140","6","2019-08-04 18:27:02","298.71","GBP","-90.12",,"completed",
"711","225","7","2023-12-16 17:18:26","5530.28","PLN","-5497.76",,"cancelled",
"712","152","4","2024-08-27 16:31:23","245.70","CNY","6414.11","ES2776196755213726655102","cancelled","Payment for analytical services"
"713","116","3","2023-01-29 01:39:33","2182.91","EUR","-1927.68","GB43HCPJ43414256961043","completed","Membership fee"
"714","19","6","2023-11-07 05:46:37","478.76","EUR","29.42",,"cancelled",
"715","106","3","2023-11-30 12:18:31","684.25","JPY","-513.29","NL32AXRU6077281408","completed","Stock investment profit"
"716","48","1","2022-07-10 15:26:22","3094.25","EUR","3591.71",,"cancelled",
"717","122","10","2025-11-26 15:32:25","1865.88","PLN","59262.04",,"pending",
"718","166","9","2021-04-02 07:04:47","93.42","EUR","9855.90",,"pending",
"719","9","7","2025-12-30 22:51:30","2925.56","BRL","726.43",,"cancelled",
"720","168","5","2025-11-26 04:42:19","31541.50","USD","-31092.63",,"pending",
"721","28","7","2025-10-17 21:58:53","2419.09","JPY","-2298.97",,"pending",
"722","294","3","2020-11-19 04:03:55","4876.92","USD","-3869.58","GB83CRSL19485983260576","cancelled","Pension plan contribution"
"723","168","2","2025-05-25 11:14:40","92.14","USD","356.73",,"completed",
"724","32","4","2025-09-06 18:07:31","1721.30","EUR","-1678.32","NL17SNQL6396329327","pending","TV/Internet subscription - Avril"
"725","221","3","2023-01-18 09:28:31","8176.46","GBP","-7209.36","RU62ALDW1835054737365","cancelled","Comprehensive auto insurance"
"726","195","8","2019-06-11 00:09:24","4412.01","EUR","52927.36",,"completed",
"727","196","10","2020-02-19 23:24:47","1784.24","EUR","5029.02",,"pending",
"728","93","10","2023-12-27 06:40:57","2048.53","EUR","-1049.40",,"completed",
"729","232","8","2025-12-28 22:55:05","1581.73","SEK","-1441.99",,"cancelled",
"730","101","4","2024-07-23 17:23:15","4345.46","SEK","-4329.99","FR6389161980183015047463523","completed","Order from Etsy"
"731","239","7","2025-04-15 01:22:19","353.68","USD","-129.90",,"cancelled",
"732","72","3","2024-12-24 08:41:39","2594.01","USD","7296.62","PL73381365466305691344129264","cancelled","Vehicle repair cost"
"733","2","10","2024-07-11 23:45:59","498.86","USD","312.21",,"pending",
"734","292","7","2023-08-14 19:22:34","1172.52","EUR","2300.47",,"pending",
"735","251","5","2015-04-09 19:07:14","502.24","SEK","-366.38",,"cancelled",
"736","291","3","2023-02-04 03:36:23","4343.48","SEK","-1036.45","NL87ADLN4955813032","cancelled","Apartment rent Kyrkvägen 37 - April"
"737","251","8","2016-11-27 07:07:11","501.75","SEK","-365.89",,"cancelled",
"738","157","4","2025-09-23 23:29:30","4504.70","EUR","-4347.04","GB50NPKD79160023644053","completed","Invoice for accounting services"
"739","121","7","2025-05-21 09:54:21","141.14","SEK","434.97",,"completed",
"740","182","1","2024-09-09 02:03:44","46410.40","USD","46683.83",,"pending",
"741","52","10","2024-06-17 15:28:06","2666.68","JPY","-1906.66",,"pending",
"742","84","8","2025-09-27 03:25:11","517.90","EUR","-501.82",,"cancelled",
"743","46","2","2022-11-13 07:11:48","557.64","EUR","277.18",,"completed",
"744","18","3","2025-07-10 19:56:17","1246.44","JPY","-646.88","GB94VUOH15864321909810","completed","Sports event ticket"
"745","66","7","2025-12-23 22:35:55","2881.59","EUR","-2251.90",,"completed",
"746","110","7","2023-06-03 13:20:30","2240.44","RUB","256675.93",,"completed",
"747","154","1","2024-01-10 07:17:01","473.03","SEK","3357.67",,"cancelled",
"748","150","10","2025-02-26 06:53:21","1313.74","BRL","80761.32",,"completed",
"749","212","1","2025-11-18 00:08:59","2526.91","RUB","2561.55",,"cancelled",
"750","244","3","2021-08-12 21:55:42","3762.54","RUB","-2899.58","TR641761973986934752460240","cancelled","Vehicle liability insurance"
"751","179","3","2019-07-25 01:35:55","4078.56","EUR","2505.60","PL53052687111475919979685427","pending","Public transport ticket"
"752","191","7","2024-01-04 00:38:25","1882.01","TRY","-1488.20",,"pending",
"753","52","1","2024-12-13 08:39:47","4075.45","JPY","4835.47",,"completed",
"754","85","7","2024-12-04 22:32:20","1139.50","CNY","6346.58",,"pending",
"755","93","5","2022-02-02 13:08:06","336.33","EUR","662.80",,"pending",
"756","49","7","2023-09-17 20:03:15","1888.66","BRL","-966.98",,"pending",
"757","202","9","2024-01-18 20:11:29","1317.51","EUR","-999.07",,"completed",
"758","93","9","2021-10-25 09:00:34","178.36","EUR","820.77",,"completed",
"759","17","5","2020-08-02 10:22:21","2826.62","EUR","711.19",,"completed",
"760","285","8","2024-12-11 18:48:38","37564.49","JPY","-11844.34",,"completed",
"761","95","9","2025-03-04 07:11:27","297.08","EUR","417.32",,"cancelled",
"762","169","6","2025-01-18 04:02:16","2089.18","EUR","990.94",,"cancelled",
"763","132","7","2019-06-14 04:17:37","1285.62","EUR","-459.63",,"pending",
"764","79","7","2025-07-30 00:24:45","1823.62","USD","4542.34",,"pending",
"765","53","7","2024-12-13 12:21:04","2802.61","USD","-1863.42",,"cancelled",
"766","222","3","2019-09-25 13:00:30","516.14","EUR","201.58","GB04PRVY88475699142900","completed","Streaming service subscription"
"767","83","8","2025-11-10 00:25:17","1625.71","GBP","7664.57",,"completed",
"768","112","3","2025-04-11 08:55:48","1825.01","GBP","5997.08","GB35LNLF9261016146908","pending","Training fee"
"769","41","9","2018-10-24 01:12:32","2657.95","SEK","-2060.92",,"pending",
"770","25","8","2025-10-15 23:32:04","152.64","EUR","745.15",,"cancelled",
"771","174","6","2025-02-10 21:10:07","1670.03","JPY","695412.44",,"pending",
"772","48","5","2021-06-01 21:30:55","4479.94","EUR","-3982.48",,"cancelled",
"773","24","10","2024-03-29 16:34:03","550.95","RUB","4897.17",,"cancelled",
"774","218","6","2015-09-23 08:08:11","4316.08","GBP","461197.46",,"pending",
"775","87","10","2025-07-09 06:42:16","3255.56","TRY","-2272.55",,"cancelled",
"776","10","10","2022-12-13 16:09:12","1828.83","EUR","-1518.95",,"completed",
"777","7","1","2025-09-25 02:51:48","4503.97","EUR","5122.22",,"completed",
"778","177","2","2025-01-13 15:41:39","4144.22","EUR","-4093.41",,"completed",
"779","64","1","2025-03-23 21:30:04","1991.49","JPY","9639.07",,"cancelled",
"780","65","6","2023-10-31 04:19:50","32122.09","GBP","-30711.01",,"completed",
"781","4","4","2025-04-14 14:12:10","2638.61","EUR","-2043.39","NL56VIAU8503720799","completed","Payment for analytical services"
"782","44","8","2025-01-24 03:51:26","2348.42","EUR","3839.19",,"completed",
"783","143","5","2024-08-15 07:02:30","2959.26","EUR","-2153.31",,"pending",
"784","45","6","2018-10-19 05:25:51","1118.69","CNY","-1085.74",,"cancelled",
"785","190","1","2025-07-15 20:05:20","1594.92","EUR","2576.76",,"pending",
"786","61","4","2023-12-31 07:53:34","4515.02","RUB","18701.38","GB84NWLC80052423751546","pending","Online shopping"
"787","162","2","2024-11-04 02:48:21","559.07","EUR","-282.72",,"completed",
"788","108","10","2025-12-04 15:45:59","2640.56","JPY","-2579.42",,"pending",
"789","53","2","2022-11-01 05:07:29","186.22","USD","752.97",,"pending",
"790","215","5","2025-09-18 20:26:10","3068.50","PLN","6154.67",,"completed",
"791","68","2","2025-12-03 06:56:30","1613.61","EUR","-727.59",,"cancelled",
"792","160","4","2023-08-04 07:28:34","106.34","EUR","6987.03","TR236446453668017903661180","completed","Flight ticket"
"793","156","4","2025-08-24 13:10:20","88.83","RUB","2561.26","GB42BYJO15405821580700","completed","Course fee"
"794","46","8","2022-03-06 19:48:03","1059.62","EUR","-224.80",,"pending",
"795","25","1","2025-09-19 12:01:16","2057.02","EUR","2954.81",,"pending",
"796","91","2","2024-07-19 16:16:44","1490.83","GBP","2665.66",,"cancelled",
"797","157","10","2025-07-29 13:45:11","4516.75","EUR","-4359.09",,"pending",
"798","87","6","2025-04-02 21:03:09","4026.01","TRY","-3043.00",,"completed",
"799","267","7","2022-07-11 16:16:01","3972.16","EUR","-3237.29",,"completed",
"800","21","4","2021-06-25 08:39:19","24895.94","GBP","-24815.52","FR9210178344030756472796373","pending","Sports event ticket"
"801","219","1","2022-08-31 03:18:25","1690.47","JPY","2423.21",,"cancelled",
"802","297","4","2018-02-27 14:12:43","17803.15","JPY","-13655.37","GB93GUZR19203080561938","pending","Vehicle inspection fee"
"803","168","1","2025-02-08 21:17:27","161.59","USD","610.46",,"cancelled",
"804","248","5","2024-07-22 06:32:01","15805.75","GBP","-15776.55",,"cancelled",
"805","256","9","2017-08-02 15:39:28","4755.05","USD","23319.42",,"completed",
"806","119","6","2017-09-24 04:51:21","4554.56","EUR","-3621.26",,"cancelled",
"807","80","7","2021-03-18 22:52:32","1632.13","USD","-991.28",,"pending",
